,year,MSA,value,metric
1131,1984.0,Miami,103.41666666666669,cpi
1132,1985.0,Miami,106.33333333333331,cpi
1133,1986.0,Miami,107.88333333333333,cpi
1134,1987.0,Miami,111.66666666666669,cpi
1135,1988.0,Miami,116.61666666666666,cpi
1136,1989.0,Miami,121.36666666666667,cpi
1137,1990.0,Miami,127.68333333333332,cpi
1138,1991.0,Miami,132.18333333333334,cpi
1139,1992.0,Miami,134.36666666666667,cpi
1140,1993.0,Miami,139.0,cpi
1141,1994.0,Miami,143.36666666666667,cpi
1142,1995.0,Miami,148.66666666666666,cpi
1143,1996.0,Miami,153.4,cpi
1144,1997.0,Miami,158.52857142857144,cpi
1145,1998.0,Miami,160.6,cpi
1146,1999.0,Miami,162.60000000000002,cpi
1147,2000.0,Miami,168.05,cpi
1148,2001.0,Miami,173.16666666666666,cpi
1149,2002.0,Miami,175.75,cpi
1150,2003.0,Miami,180.7333333333333,cpi
1151,2004.0,Miami,185.85,cpi
1152,2005.0,Miami,194.7,cpi
1153,2006.0,Miami,204.26666666666668,cpi
1154,2007.0,Miami,212.88633333333328,cpi
1155,2008.0,Miami,222.16350000000003,cpi
1156,2009.0,Miami,221.5798333333333,cpi
1157,2010.0,Miami,223.1435,cpi
1158,2011.0,Miami,231.13916666666668,cpi
1159,2012.0,Miami,235.3425,cpi
1160,2013.0,Miami,238.36266666666663,cpi
1161,2014.0,Miami,243.2831666666667,cpi
1162,2015.0,Miami,245.74283333333327,cpi
1163,2016.0,Miami,250.25633333333332,cpi
1164,2017.0,Miami,256.72066666666666,cpi
1165,2018.0,Miami,265.622,cpi
1166,2019.0,Miami,270.0725,cpi
1167,2020.0,Miami,272.3635,cpi
1168,2021.0,Miami,283.2602,cpi
1169,1915.0,SanFrancisco,9.2,cpi
1170,1916.0,SanFrancisco,10.0,cpi
1171,1917.0,SanFrancisco,11.6,cpi
1172,1918.0,SanFrancisco,14.1,cpi
1173,1919.0,SanFrancisco,15.5,cpi
1174,1920.0,SanFrancisco,17.0,cpi
1175,1921.0,SanFrancisco,15.066666666666668,cpi
1176,1922.0,SanFrancisco,14.6,cpi
1177,1923.0,SanFrancisco,14.7,cpi
1178,1924.0,SanFrancisco,14.675,cpi
1179,1925.0,SanFrancisco,15.2,cpi
1180,1926.0,SanFrancisco,15.0,cpi
1181,1927.0,SanFrancisco,14.95,cpi
1182,1928.0,SanFrancisco,14.9,cpi
1183,1929.0,SanFrancisco,14.85,cpi
1184,1930.0,SanFrancisco,14.35,cpi
1185,1931.0,SanFrancisco,13.1,cpi
1186,1932.0,SanFrancisco,12.1,cpi
1187,1933.0,SanFrancisco,11.9,cpi
1188,1934.0,SanFrancisco,12.35,cpi
1189,1935.0,SanFrancisco,12.4,cpi
1190,1936.0,SanFrancisco,12.36,cpi
1191,1937.0,SanFrancisco,12.875,cpi
1192,1938.0,SanFrancisco,12.8,cpi
1193,1939.0,SanFrancisco,12.65,cpi
1194,1940.0,SanFrancisco,12.716666666666669,cpi
1195,1941.0,SanFrancisco,13.35,cpi
1196,1942.0,SanFrancisco,14.958333333333334,cpi
1197,1943.0,SanFrancisco,15.95,cpi
1198,1944.0,SanFrancisco,16.358333333333334,cpi
1199,1945.0,SanFrancisco,16.816666666666666,cpi
1200,1946.0,SanFrancisco,18.15,cpi
1201,1947.0,SanFrancisco,20.450000000000003,cpi
1202,1948.0,SanFrancisco,22.125,cpi
1203,1949.0,SanFrancisco,21.925,cpi
1204,1950.0,SanFrancisco,22.125,cpi
1205,1951.0,SanFrancisco,23.875,cpi
1206,1952.0,SanFrancisco,24.675,cpi
1207,1953.0,SanFrancisco,25.075,cpi
1208,1954.0,SanFrancisco,25.025,cpi
1209,1955.0,SanFrancisco,24.9,cpi
1210,1956.0,SanFrancisco,25.575,cpi
1211,1957.0,SanFrancisco,26.550000000000004,cpi
1212,1958.0,SanFrancisco,27.525,cpi
1213,1959.0,SanFrancisco,28.075000000000003,cpi
1214,1960.0,SanFrancisco,28.6,cpi
1215,1961.0,SanFrancisco,28.925,cpi
1216,1962.0,SanFrancisco,29.4,cpi
1217,1963.0,SanFrancisco,29.85,cpi
1218,1964.0,SanFrancisco,30.275,cpi
1219,1965.0,SanFrancisco,30.875,cpi
1220,1966.0,SanFrancisco,31.675,cpi
1221,1967.0,SanFrancisco,32.6,cpi
1222,1968.0,SanFrancisco,34.1,cpi
1223,1969.0,SanFrancisco,36.0,cpi
1224,1970.0,SanFrancisco,37.825,cpi
1225,1971.0,SanFrancisco,39.15,cpi
1226,1972.0,SanFrancisco,40.575,cpi
1227,1973.0,SanFrancisco,43.05,cpi
1228,1974.0,SanFrancisco,47.45,cpi
1229,1975.0,SanFrancisco,52.05,cpi
1230,1976.0,SanFrancisco,54.85,cpi
1231,1977.0,SanFrancisco,59.2,cpi
1232,1978.0,SanFrancisco,64.5,cpi
1233,1979.0,SanFrancisco,70.19999999999999,cpi
1234,1980.0,SanFrancisco,80.76666666666665,cpi
1235,1981.0,SanFrancisco,91.25,cpi
1236,1982.0,SanFrancisco,97.58333333333331,cpi
1237,1983.0,SanFrancisco,98.6,cpi
1238,1984.0,SanFrancisco,104.28333333333336,cpi
1239,1985.0,SanFrancisco,108.48333333333332,cpi
1240,1986.0,SanFrancisco,111.76666666666668,cpi
1241,1987.0,SanFrancisco,115.39166666666668,cpi
1242,1988.0,SanFrancisco,120.5,cpi
1243,1989.0,SanFrancisco,126.35,cpi
1244,1990.0,SanFrancisco,132.04999999999998,cpi
1245,1991.0,SanFrancisco,137.9083333333333,cpi
1246,1992.0,SanFrancisco,142.5,cpi
1247,1993.0,SanFrancisco,146.34166666666667,cpi
1248,1994.0,SanFrancisco,148.65,cpi
1249,1995.0,SanFrancisco,151.56666666666666,cpi
1250,1996.0,SanFrancisco,155.0666666666667,cpi
1251,1997.0,SanFrancisco,160.3833333333333,cpi
1252,1998.0,SanFrancisco,165.74999999999997,cpi
1253,1999.0,SanFrancisco,172.76666666666668,cpi
1254,2000.0,SanFrancisco,180.58333333333331,cpi
1255,2001.0,SanFrancisco,190.2,cpi
1256,2002.0,SanFrancisco,193.08333333333331,cpi
1257,2003.0,SanFrancisco,196.5333333333333,cpi
1258,2004.0,SanFrancisco,198.9833333333333,cpi
1259,2005.0,SanFrancisco,202.86666666666667,cpi
1260,2006.0,SanFrancisco,209.53333333333333,cpi
1261,2007.0,SanFrancisco,216.38783333333336,cpi
1262,2008.0,SanFrancisco,222.77166666666668,cpi
1263,2009.0,SanFrancisco,224.6338333333333,cpi
1264,2010.0,SanFrancisco,227.6118333333333,cpi
1265,2011.0,SanFrancisco,233.669,cpi
1266,2012.0,SanFrancisco,239.868,cpi
1267,2013.0,SanFrancisco,245.28116666666668,cpi
1268,2014.0,SanFrancisco,252.2595,cpi
1269,2015.0,SanFrancisco,258.81233333333336,cpi
1270,2016.0,SanFrancisco,266.808,cpi
1271,2017.0,SanFrancisco,275.3993333333333,cpi
1272,2018.0,SanFrancisco,286.33750000000003,cpi
1273,2019.0,SanFrancisco,295.3711666666667,cpi
1274,2020.0,SanFrancisco,300.4436666666666,cpi
1275,2021.0,SanFrancisco,309.547,cpi
1276,1915.0,Tampa,,cpi
1277,1916.0,Tampa,,cpi
1278,1917.0,Tampa,,cpi
1279,1918.0,Tampa,,cpi
1280,1919.0,Tampa,,cpi
1281,1920.0,Tampa,,cpi
1282,1921.0,Tampa,,cpi
1283,1922.0,Tampa,,cpi
1284,1923.0,Tampa,,cpi
1285,1924.0,Tampa,,cpi
1286,1925.0,Tampa,,cpi
1287,1926.0,Tampa,,cpi
1288,1927.0,Tampa,,cpi
1289,1928.0,Tampa,,cpi
1290,1929.0,Tampa,,cpi
1291,1930.0,Tampa,,cpi
1292,1931.0,Tampa,,cpi
1293,1932.0,Tampa,,cpi
1294,1933.0,Tampa,,cpi
1295,1934.0,Tampa,,cpi
1296,1935.0,Tampa,,cpi
1297,1936.0,Tampa,,cpi
1298,1937.0,Tampa,,cpi
1299,1938.0,Tampa,,cpi
1300,1939.0,Tampa,,cpi
1301,1940.0,Tampa,,cpi
1302,1941.0,Tampa,,cpi
1303,1942.0,Tampa,,cpi
1304,1943.0,Tampa,,cpi
1305,1944.0,Tampa,,cpi
1306,1945.0,Tampa,,cpi
1307,1946.0,Tampa,,cpi
1308,1947.0,Tampa,,cpi
1309,1948.0,Tampa,,cpi
1310,1949.0,Tampa,,cpi
1311,1950.0,Tampa,,cpi
1312,1951.0,Tampa,,cpi
1313,1952.0,Tampa,,cpi
1314,1953.0,Tampa,,cpi
1315,1954.0,Tampa,,cpi
1316,1955.0,Tampa,,cpi
1317,1956.0,Tampa,,cpi
1318,1957.0,Tampa,,cpi
1319,1958.0,Tampa,,cpi
1320,1959.0,Tampa,,cpi
1321,1960.0,Tampa,,cpi
1322,1961.0,Tampa,,cpi
1323,1962.0,Tampa,,cpi
1324,1963.0,Tampa,,cpi
1325,1964.0,Tampa,,cpi
1326,1965.0,Tampa,,cpi
1327,1966.0,Tampa,,cpi
1328,1967.0,Tampa,,cpi
1329,1968.0,Tampa,,cpi
1330,1969.0,Tampa,,cpi
1331,1970.0,Tampa,,cpi
1332,1971.0,Tampa,,cpi
1333,1972.0,Tampa,,cpi
1334,1973.0,Tampa,,cpi
1335,1974.0,Tampa,,cpi
1336,1975.0,Tampa,,cpi
1337,1976.0,Tampa,,cpi
1338,1977.0,Tampa,,cpi
1339,1978.0,Tampa,,cpi
1340,1979.0,Tampa,,cpi
1341,1980.0,Tampa,,cpi
1342,1981.0,Tampa,,cpi
1343,1982.0,Tampa,,cpi
1344,1983.0,Tampa,,cpi
1345,1984.0,Tampa,,cpi
1346,1985.0,Tampa,,cpi
1347,1986.0,Tampa,,cpi
1348,1987.0,Tampa,,cpi
1349,1988.0,Tampa,,cpi
1350,1989.0,Tampa,,cpi
1351,1990.0,Tampa,,cpi
1352,1991.0,Tampa,,cpi
1353,1992.0,Tampa,,cpi
1354,1993.0,Tampa,,cpi
1355,1994.0,Tampa,,cpi
1356,1995.0,Tampa,,cpi
1357,1996.0,Tampa,,cpi
1358,1997.0,Tampa,134.6,cpi
1359,1998.0,Tampa,137.5,cpi
1360,1999.0,Tampa,140.60000000000002,cpi
1361,2000.0,Tampa,145.64999999999998,cpi
1362,2001.0,Tampa,148.8,cpi
1363,2002.0,Tampa,153.89999999999998,cpi
1364,2003.0,Tampa,158.1,cpi
1365,2004.0,Tampa,162.0,cpi
1366,2005.0,Tampa,168.5,cpi
1367,2006.0,Tampa,175.25,cpi
1368,2007.0,Tampa,184.2875,cpi
1369,2008.0,Tampa,190.136,cpi
1370,2009.0,Tampa,189.905,cpi
1371,2010.0,Tampa,193.504,cpi
1372,2011.0,Tampa,198.938,cpi
1373,2012.0,Tampa,203.637,cpi
1374,2013.0,Tampa,206.786,cpi
1375,2014.0,Tampa,210.8155,cpi
1376,2015.0,Tampa,211.5565,cpi
1377,2016.0,Tampa,214.037,cpi
1378,2017.0,Tampa,219.4615,cpi
1379,2018.0,Tampa,224.2625,cpi
1380,2019.0,Tampa,228.1345,cpi
1381,2020.0,Tampa,233.8435,cpi
1382,2021.0,Tampa,243.219,cpi
1383,1915.0,Minneapolis,,cpi
1384,1916.0,Minneapolis,,cpi
1385,1917.0,Minneapolis,,cpi
1386,1918.0,Minneapolis,,cpi
1387,1919.0,Minneapolis,,cpi
1388,1920.0,Minneapolis,,cpi
1389,1921.0,Minneapolis,,cpi
1390,1922.0,Minneapolis,,cpi
1391,1923.0,Minneapolis,,cpi
1392,1924.0,Minneapolis,,cpi
1393,1925.0,Minneapolis,,cpi
1394,1926.0,Minneapolis,,cpi
1395,1927.0,Minneapolis,,cpi
1396,1928.0,Minneapolis,,cpi
1397,1929.0,Minneapolis,,cpi
1398,1930.0,Minneapolis,,cpi
1399,1931.0,Minneapolis,,cpi
1400,1932.0,Minneapolis,,cpi
1401,1933.0,Minneapolis,,cpi
1402,1934.0,Minneapolis,,cpi
1403,1935.0,Minneapolis,,cpi
1404,1936.0,Minneapolis,,cpi
1405,1937.0,Minneapolis,,cpi
1406,1938.0,Minneapolis,,cpi
1407,1939.0,Minneapolis,,cpi
1408,1940.0,Minneapolis,,cpi
1409,1941.0,Minneapolis,,cpi
1410,1942.0,Minneapolis,,cpi
1411,1943.0,Minneapolis,,cpi
1412,1944.0,Minneapolis,,cpi
1413,1945.0,Minneapolis,,cpi
1414,1946.0,Minneapolis,,cpi
1415,1947.0,Minneapolis,,cpi
1416,1948.0,Minneapolis,,cpi
1417,1949.0,Minneapolis,,cpi
1418,1950.0,Minneapolis,,cpi
1419,1951.0,Minneapolis,,cpi
1420,1952.0,Minneapolis,,cpi
1421,1953.0,Minneapolis,,cpi
1422,1954.0,Minneapolis,,cpi
1423,1955.0,Minneapolis,,cpi
1424,1956.0,Minneapolis,,cpi
1425,1957.0,Minneapolis,,cpi
1426,1958.0,Minneapolis,,cpi
1427,1959.0,Minneapolis,,cpi
1428,1960.0,Minneapolis,,cpi
1429,1961.0,Minneapolis,,cpi
1430,1962.0,Minneapolis,,cpi
1431,1963.0,Minneapolis,,cpi
1432,1964.0,Minneapolis,,cpi
1433,1965.0,Minneapolis,,cpi
1434,1966.0,Minneapolis,,cpi
1435,1967.0,Minneapolis,,cpi
1436,1968.0,Minneapolis,,cpi
1437,1969.0,Minneapolis,,cpi
1438,1970.0,Minneapolis,,cpi
1439,1971.0,Minneapolis,,cpi
1440,1972.0,Minneapolis,,cpi
1441,1973.0,Minneapolis,,cpi
1442,1974.0,Minneapolis,,cpi
1443,1975.0,Minneapolis,,cpi
1444,1976.0,Minneapolis,,cpi
1445,1977.0,Minneapolis,,cpi
1446,1978.0,Minneapolis,,cpi
1447,1979.0,Minneapolis,,cpi
1448,1980.0,Minneapolis,,cpi
1449,1981.0,Minneapolis,,cpi
1450,1982.0,Minneapolis,,cpi
1451,1983.0,Minneapolis,,cpi
1452,1984.0,Minneapolis,103.1,cpi
1453,1985.0,Minneapolis,107.0,cpi
1454,1986.0,Minneapolis,108.4,cpi
1455,1987.0,Minneapolis,111.6,cpi
1456,1988.0,Minneapolis,117.2,cpi
1457,1989.0,Minneapolis,122.0,cpi
1458,1990.0,Minneapolis,127.0,cpi
1459,1991.0,Minneapolis,130.4,cpi
1460,1992.0,Minneapolis,135.0,cpi
1461,1993.0,Minneapolis,139.2,cpi
1462,1994.0,Minneapolis,143.6,cpi
1463,1995.0,Minneapolis,147.0,cpi
1464,1996.0,Minneapolis,151.9,cpi
1465,1997.0,Minneapolis,155.4,cpi
1466,1998.0,Minneapolis,158.3,cpi
1467,1999.0,Minneapolis,163.3,cpi
1468,2000.0,Minneapolis,170.1,cpi
1469,2001.0,Minneapolis,176.5,cpi
1470,2002.0,Minneapolis,179.6,cpi
1471,2003.0,Minneapolis,182.7,cpi
1472,2004.0,Minneapolis,187.9,cpi
1473,2005.0,Minneapolis,193.1,cpi
1474,2006.0,Minneapolis,196.2,cpi
1475,2007.0,Minneapolis,201.247,cpi
1476,2008.0,Minneapolis,208.958,cpi
1477,2009.0,Minneapolis,207.889,cpi
1478,2010.0,Minneapolis,211.728,cpi
1479,2011.0,Minneapolis,219.339,cpi
1480,2012.0,Minneapolis,224.459,cpi
1481,2013.0,Minneapolis,228.811,cpi
1482,2014.0,Minneapolis,232.013,cpi
1483,2015.0,Minneapolis,230.567,cpi
1484,2016.0,Minneapolis,234.145,cpi
1485,2017.0,Minneapolis,239.239,cpi
1486,2018.0,Minneapolis,244.969,cpi
1487,2019.0,Minneapolis,250.106,cpi
1488,2020.0,Minneapolis,252.997,cpi
1489,2021.0,Minneapolis,,cpi
1490,1915.0,StLouis,,cpi
1491,1916.0,StLouis,,cpi
1492,1917.0,StLouis,,cpi
1493,1918.0,StLouis,,cpi
1494,1919.0,StLouis,,cpi
1495,1920.0,StLouis,,cpi
1496,1921.0,StLouis,,cpi
1497,1922.0,StLouis,,cpi
1498,1923.0,StLouis,,cpi
1499,1924.0,StLouis,,cpi
1500,1925.0,StLouis,,cpi
1501,1926.0,StLouis,,cpi
1502,1927.0,StLouis,,cpi
1503,1928.0,StLouis,,cpi
1504,1929.0,StLouis,,cpi
1505,1930.0,StLouis,,cpi
1506,1931.0,StLouis,,cpi
1507,1932.0,StLouis,,cpi
1508,1933.0,StLouis,,cpi
1509,1934.0,StLouis,,cpi
1510,1935.0,StLouis,,cpi
1511,1936.0,StLouis,,cpi
1512,1937.0,StLouis,,cpi
1513,1938.0,StLouis,,cpi
1514,1939.0,StLouis,,cpi
1515,1940.0,StLouis,,cpi
1516,1941.0,StLouis,,cpi
1517,1942.0,StLouis,,cpi
1518,1943.0,StLouis,,cpi
1519,1944.0,StLouis,,cpi
1520,1945.0,StLouis,,cpi
1521,1946.0,StLouis,,cpi
1522,1947.0,StLouis,,cpi
1523,1948.0,StLouis,,cpi
1524,1949.0,StLouis,,cpi
1525,1950.0,StLouis,,cpi
1526,1951.0,StLouis,,cpi
1527,1952.0,StLouis,,cpi
1528,1953.0,StLouis,,cpi
1529,1954.0,StLouis,,cpi
1530,1955.0,StLouis,,cpi
1531,1956.0,StLouis,,cpi
1532,1957.0,StLouis,,cpi
1533,1958.0,StLouis,,cpi
1534,1959.0,StLouis,,cpi
1535,1960.0,StLouis,,cpi
1536,1961.0,StLouis,,cpi
1537,1962.0,StLouis,,cpi
1538,1963.0,StLouis,,cpi
1539,1964.0,StLouis,,cpi
1540,1965.0,StLouis,,cpi
1541,1966.0,StLouis,,cpi
1542,1967.0,StLouis,,cpi
1543,1968.0,StLouis,,cpi
1544,1969.0,StLouis,,cpi
1545,1970.0,StLouis,,cpi
1546,1971.0,StLouis,,cpi
1547,1972.0,StLouis,,cpi
1548,1973.0,StLouis,,cpi
1549,1974.0,StLouis,,cpi
1550,1975.0,StLouis,,cpi
1551,1976.0,StLouis,,cpi
1552,1977.0,StLouis,,cpi
1553,1978.0,StLouis,,cpi
1554,1979.0,StLouis,,cpi
1555,1980.0,StLouis,,cpi
1556,1981.0,StLouis,,cpi
1557,1982.0,StLouis,,cpi
1558,1983.0,StLouis,,cpi
1559,1984.0,StLouis,103.3,cpi
1560,1985.0,StLouis,107.1,cpi
1561,1986.0,StLouis,108.65,cpi
1562,1987.0,StLouis,112.15,cpi
1563,1988.0,StLouis,115.75,cpi
1564,1989.0,StLouis,121.85,cpi
1565,1990.0,StLouis,128.14999999999998,cpi
1566,1991.0,StLouis,132.1,cpi
1567,1992.0,StLouis,134.7,cpi
1568,1993.0,StLouis,137.45,cpi
1569,1994.0,StLouis,141.3,cpi
1570,1995.0,StLouis,145.25,cpi
1571,1996.0,StLouis,149.60000000000002,cpi
1572,1997.0,StLouis,152.89999999999998,cpi
1573,1998.0,StLouis,154.5,cpi
1574,1999.0,StLouis,157.60000000000002,cpi
1575,2000.0,StLouis,163.05,cpi
1576,2001.0,StLouis,167.3,cpi
1577,2002.0,StLouis,169.05,cpi
1578,2003.0,StLouis,173.4,cpi
1579,2004.0,StLouis,180.35,cpi
1580,2005.0,StLouis,186.2,cpi
1581,2006.0,StLouis,189.55,cpi
1582,2007.0,StLouis,193.2315,cpi
1583,2008.0,StLouis,198.7,cpi
1584,2009.0,StLouis,198.472,cpi
1585,2010.0,StLouis,203.187,cpi
1586,2011.0,StLouis,209.776,cpi
1587,2012.0,StLouis,214.7675,cpi
1588,2013.0,StLouis,217.965,cpi
1589,2014.0,StLouis,220.217,cpi
1590,2015.0,StLouis,219.3215,cpi
1591,2016.0,StLouis,221.0745,cpi
1592,2017.0,StLouis,224.747,cpi
1593,2018.0,StLouis,228.8515,cpi
1594,2019.0,StLouis,231.187,cpi
1595,2020.0,StLouis,232.906,cpi
1596,2021.0,StLouis,240.373,cpi
1597,1915.0,Seattle,9.1,cpi
1598,1916.0,Seattle,9.7,cpi
1599,1917.0,Seattle,11.8,cpi
1600,1918.0,Seattle,15.4,cpi
1601,1919.0,Seattle,17.1,cpi
1602,1920.0,Seattle,18.75,cpi
1603,1921.0,Seattle,16.366666666666667,cpi
1604,1922.0,Seattle,15.575,cpi
1605,1923.0,Seattle,15.45,cpi
1606,1924.0,Seattle,15.55,cpi
1607,1925.0,Seattle,16.0,cpi
1608,1926.0,Seattle,15.75,cpi
1609,1927.0,Seattle,15.6,cpi
1610,1928.0,Seattle,15.35,cpi
1611,1929.0,Seattle,15.5,cpi
1612,1930.0,Seattle,14.95,cpi
1613,1931.0,Seattle,13.65,cpi
1614,1932.0,Seattle,12.35,cpi
1615,1933.0,Seattle,12.05,cpi
1616,1934.0,Seattle,12.3,cpi
1617,1935.0,Seattle,12.566666666666668,cpi
1618,1936.0,Seattle,12.739999999999998,cpi
1619,1937.0,Seattle,13.375,cpi
1620,1938.0,Seattle,13.225,cpi
1621,1939.0,Seattle,13.15,cpi
1622,1940.0,Seattle,13.216666666666669,cpi
1623,1941.0,Seattle,14.008333333333333,cpi
1624,1942.0,Seattle,15.75,cpi
1625,1943.0,Seattle,16.650000000000002,cpi
1626,1944.0,Seattle,16.941666666666666,cpi
1627,1945.0,Seattle,17.316666666666666,cpi
1628,1946.0,Seattle,18.64166666666667,cpi
1629,1947.0,Seattle,20.8375,cpi
1630,1948.0,Seattle,22.85,cpi
1631,1949.0,Seattle,22.75,cpi
1632,1950.0,Seattle,23.0,cpi
1633,1951.0,Seattle,24.875,cpi
1634,1952.0,Seattle,25.525,cpi
1635,1953.0,Seattle,25.75,cpi
1636,1954.0,Seattle,25.775,cpi
1637,1955.0,Seattle,25.925,cpi
1638,1956.0,Seattle,26.225,cpi
1639,1957.0,Seattle,27.35,cpi
1640,1958.0,Seattle,27.95,cpi
1641,1959.0,Seattle,28.475,cpi
1642,1960.0,Seattle,28.8,cpi
1643,1961.0,Seattle,29.3,cpi
1644,1962.0,Seattle,29.75,cpi
1645,1963.0,Seattle,30.225,cpi
1646,1964.0,Seattle,30.625,cpi
1647,1965.0,Seattle,30.95,cpi
1648,1966.0,Seattle,31.875,cpi
1649,1967.0,Seattle,32.8,cpi
1650,1968.0,Seattle,34.150000000000006,cpi
1651,1969.0,Seattle,35.8,cpi
1652,1970.0,Seattle,37.400000000000006,cpi
1653,1971.0,Seattle,38.175,cpi
1654,1972.0,Seattle,39.275,cpi
1655,1973.0,Seattle,41.8,cpi
1656,1974.0,Seattle,46.4,cpi
1657,1975.0,Seattle,51.125,cpi
1658,1976.0,Seattle,53.95,cpi
1659,1977.0,Seattle,58.25,cpi
1660,1978.0,Seattle,63.650000000000006,cpi
1661,1979.0,Seattle,70.48333333333333,cpi
1662,1980.0,Seattle,82.3,cpi
1663,1981.0,Seattle,91.35,cpi
1664,1982.0,Seattle,97.68333333333334,cpi
1665,1983.0,Seattle,99.15,cpi
1666,1984.0,Seattle,102.84999999999998,cpi
1667,1985.0,Seattle,105.5,cpi
1668,1986.0,Seattle,106.7,cpi
1669,1987.0,Seattle,,cpi
1670,1988.0,Seattle,,cpi
1671,1989.0,Seattle,,cpi
1672,1990.0,Seattle,,cpi
1673,1991.0,Seattle,,cpi
1674,1992.0,Seattle,,cpi
1675,1993.0,Seattle,,cpi
1676,1994.0,Seattle,,cpi
1677,1995.0,Seattle,,cpi
1678,1996.0,Seattle,,cpi
1679,1997.0,Seattle,165.0,cpi
1680,1998.0,Seattle,167.93333333333334,cpi
1681,1999.0,Seattle,173.0,cpi
1682,2000.0,Seattle,179.5,cpi
1683,2001.0,Seattle,185.88333333333333,cpi
1684,2002.0,Seattle,189.5,cpi
1685,2003.0,Seattle,192.4,cpi
1686,2004.0,Seattle,194.88333333333333,cpi
1687,2005.0,Seattle,200.4666666666667,cpi
1688,2006.0,Seattle,207.98333333333332,cpi
1689,2007.0,Seattle,216.05866666666665,cpi
1690,2008.0,Seattle,224.872,cpi
1691,2009.0,Seattle,226.15383333333327,cpi
1692,2010.0,Seattle,226.7456666666667,cpi
1693,2011.0,Seattle,233.0973333333333,cpi
1694,2012.0,Seattle,238.796,cpi
1695,2013.0,Seattle,241.6916666666667,cpi
1696,2014.0,Seattle,246.18616666666665,cpi
1697,2015.0,Seattle,249.59366666666665,cpi
1698,2016.0,Seattle,255.254,cpi
1699,2017.0,Seattle,263.1091666666667,cpi
1700,2018.0,Seattle,271.4096666666667,cpi
1701,2019.0,Seattle,278.1815,cpi
1702,2020.0,Seattle,282.7455,cpi
1703,2021.0,Seattle,293.32375,cpi
1704,1915.0,Denver,,cpi
1705,1916.0,Denver,,cpi
1706,1917.0,Denver,,cpi
1707,1918.0,Denver,,cpi
1708,1919.0,Denver,,cpi
1709,1920.0,Denver,,cpi
1710,1921.0,Denver,,cpi
1711,1922.0,Denver,,cpi
1712,1923.0,Denver,,cpi
1713,1924.0,Denver,,cpi
1714,1925.0,Denver,,cpi
1715,1926.0,Denver,,cpi
1716,1927.0,Denver,,cpi
1717,1928.0,Denver,,cpi
1718,1929.0,Denver,,cpi
1719,1930.0,Denver,,cpi
1720,1931.0,Denver,,cpi
1721,1932.0,Denver,,cpi
1722,1933.0,Denver,,cpi
1723,1934.0,Denver,,cpi
1724,1935.0,Denver,,cpi
1725,1936.0,Denver,,cpi
1726,1937.0,Denver,,cpi
1727,1938.0,Denver,,cpi
1728,1939.0,Denver,,cpi
1729,1940.0,Denver,,cpi
1730,1941.0,Denver,,cpi
1731,1942.0,Denver,,cpi
1732,1943.0,Denver,,cpi
1733,1944.0,Denver,,cpi
1734,1945.0,Denver,,cpi
1735,1946.0,Denver,,cpi
1736,1947.0,Denver,,cpi
1737,1948.0,Denver,,cpi
1738,1949.0,Denver,,cpi
1739,1950.0,Denver,,cpi
1740,1951.0,Denver,,cpi
1741,1952.0,Denver,,cpi
1742,1953.0,Denver,,cpi
1743,1954.0,Denver,,cpi
1744,1955.0,Denver,,cpi
1745,1956.0,Denver,,cpi
1746,1957.0,Denver,,cpi
1747,1958.0,Denver,,cpi
1748,1959.0,Denver,,cpi
1749,1960.0,Denver,,cpi
1750,1961.0,Denver,,cpi
1751,1962.0,Denver,,cpi
1752,1963.0,Denver,,cpi
1753,1964.0,Denver,,cpi
1754,1965.0,Denver,,cpi
1755,1966.0,Denver,,cpi
1756,1967.0,Denver,,cpi
1757,1968.0,Denver,,cpi
1758,1969.0,Denver,,cpi
1759,1970.0,Denver,,cpi
1760,1971.0,Denver,,cpi
1761,1972.0,Denver,,cpi
1762,1973.0,Denver,,cpi
1763,1974.0,Denver,,cpi
1764,1975.0,Denver,,cpi
1765,1976.0,Denver,,cpi
1766,1977.0,Denver,,cpi
1767,1978.0,Denver,,cpi
1768,1979.0,Denver,,cpi
1769,1980.0,Denver,,cpi
1770,1981.0,Denver,,cpi
1771,1982.0,Denver,,cpi
1772,1983.0,Denver,,cpi
1773,1984.0,Denver,104.3,cpi
1774,1985.0,Denver,107.1,cpi
1775,1986.0,Denver,107.9,cpi
1776,1987.0,Denver,110.8,cpi
1777,1988.0,Denver,113.7,cpi
1778,1989.0,Denver,115.8,cpi
1779,1990.0,Denver,120.9,cpi
1780,1991.0,Denver,125.6,cpi
1781,1992.0,Denver,130.3,cpi
1782,1993.0,Denver,135.8,cpi
1783,1994.0,Denver,141.8,cpi
1784,1995.0,Denver,147.9,cpi
1785,1996.0,Denver,153.1,cpi
1786,1997.0,Denver,158.1,cpi
1787,1998.0,Denver,161.9,cpi
1788,1999.0,Denver,166.6,cpi
1789,2000.0,Denver,173.2,cpi
1790,2001.0,Denver,181.3,cpi
1791,2002.0,Denver,184.8,cpi
1792,2003.0,Denver,186.8,cpi
1793,2004.0,Denver,187.0,cpi
1794,2005.0,Denver,190.9,cpi
1795,2006.0,Denver,197.7,cpi
1796,2007.0,Denver,202.029,cpi
1797,2008.0,Denver,209.903,cpi
1798,2009.0,Denver,208.548,cpi
1799,2010.0,Denver,212.447,cpi
